YearMonth,In-Out,CompanyCode,TotalOrder,DetailContract,SVTTotal,SVTForeigner,OrderTotal,DetailOrderForeigner
2019-12-01,0,28,95,0,29,27,15,0
2019-12-01,0,29,12,0,3,0,0,0
2019-12-01,0,13,40,0,15,0,0,0
2019-12-01,0,14,200,0,8,0,16,0
2019-12-01,0,15,170,0,7,0,2,0
2019-12-01,0,38,34,0,29,18,0,0
2019-12-01,0,34,80,0,13,1,0,1
2019-12-01,0,36,16,0,9,0,0,0
2019-12-01,0,21,60,0,10,0,0,0
2019-12-01,0,40,50,0,10,0,0,0
2019-12-01,0,17,0,0,0,0,0,0
2019-12-01,0,16,0,0,0,0,0,0
2019-12-01,0,39,7,0,3,0,0,0
2019-12-01,0,41,80,0,8,0,1,0
2019-12-01,0,32,70,0,0,0,0,0
2019-12-01,0,27,1,0,0,0,2,0
2019-12-01,0,42,30,0,7,0,1,0
2019-12-01,0,43,30,0,4,0,7,0
2019-12-01,0,44,30,0,4,0,0,0
2019-12-01,0,67,40,0,3,0,0,0
2019-12-01,0,46,100,0,3,0,2,0
2019-12-01,0,50,20,0,2,0,1,0
2019-12-01,0,51,6,0,3,0,0,0
2019-12-01,0,48,15,0,1,0,2,0
2019-12-01,0,49,20,0,2,0,2,0
2019-12-01,0,33,80,0,4,0,1,0
2019-12-01,0,57,10,0,1,1,2,0
2019-12-01,0,26,40,0,2,0,5,0
2019-12-01,0,53,3,0,1,0,0,0
2019-12-01,0,54,6,0,2,1,1,0
2019-12-01,0,58,80,0,1,0,0,0
2019-12-01,0,59,12,0,1,0,1,0
2019-12-01,0,60,0,0,0,0,0,0
2019-12-01,0,61,10,0,8,0,5,0
2019-12-01,0,20,50,0,15,2,6,0
2019-12-01,0,35,11,0,1,1,14,14
2019-12-01,0,55,0,0,0,0,2,1
2019-12-01,0,56,0,0,0,0,0,0
2019-12-01,0,65,6,0,2,0,0,0
2019-12-01,0,66,16,0,3,0,2,0
2019-12-01,0,68,70,0,1,0,10,0
2019-12-01,0,69,138,0,3,0,1,0
2019-12-01,1,0,380,0,165,87,9,1
2019-12-01,1,1,215,215,155,88,0,0
2019-12-01,1,2,25,0,8,0,7,0
2019-12-01,1,3,11,0,10,8,0,0
2019-12-01,1,4,234,0,184,184,48,48
2019-12-01,1,5,96,96,96,94,20,15
2019-12-01,1,6,250,0,20,20,0,0
2019-12-01,1,7,2,0,2,1,14,14
2019-12-01,1,8,20,0,2,0,0,0
2019-12-01,1,9,3,0,0,0,0,0
2019-12-01,1,37,19,0,6,2,0,0
2019-12-01,1,11,240,0,70,58,10,0
2020-01-01,1,0,380,0,161,87,7,1
2020-01-01,1,1,211,211,156,88,1,0
2020-01-01,1,2,30,0,10,0,1,0
2020-01-01,1,3,8,0,7,6,0,0
2020-01-01,1,4,239,0,185,185,54,54
2020-01-01,1,5,95,95,95,93,40,40
2020-01-01,1,6,250,0,20,20,0,0
2020-01-01,1,7,28,0,4,1,0,0
2020-01-01,1,8,2,0,2,0,0,0
2020-01-01,1,9,3,0,0,0,0,0
2020-01-01,1,37,19,0,6,2,0,0
2020-01-01,1,11,240,0,70,58,10,0
2020-01-01,0,12,105,0,58,0,0,0
2020-01-01,0,64,185,0,2,0,2,2
2020-01-01,0,28,98,0,29,27,15,3
2020-01-01,0,29,12,0,3,0,1,0
2020-01-01,0,13,40,0,15,0,10,0
2020-01-01,0,14,220,0,9,0,12,0
2020-01-01,0,15,160,0,7,0,0,0
2020-01-01,0,38,34,0,29,18,1,1
2020-01-01,0,34,80,0,12,1,5,1
2020-01-01,0,36,16,0,9,0,0,0
2020-01-01,0,21,60,0,11,0,1,1
2020-01-01,0,40,50,0,10,0,0,0
2020-01-01,0,39,8,0,3,0,0,0
2020-01-01,0,41,80,0,8,0,0,0
2020-01-01,0,31,0,0,0,0,0,0
2020-01-01,0,32,70,0,0,0,0,0
2020-01-01,0,27,1,0,0,0,0,0
2020-01-01,0,42,30,0,7,0,1,0
2020-01-01,0,23,180,0,5,0,5,0
2020-01-01,0,43,30,0,4,0,7,0
2020-01-01,0,44,30,0,4,0,0,0
2020-01-01,0,67,40,0,3,0,0,0
2020-01-01,0,45,6,0,5,0,0,0
2020-01-01,0,46,100,50,3,0,10,0
2020-01-01,0,50,20,0,2,0,0,0
2020-01-01,0,51,6,0,3,0,0,0
2020-01-01,0,48,15,0,2,0,0,0
2020-01-01,0,49,20,0,2,0,1,0
2020-01-01,0,33,80,0,4,0,2,0
2020-01-01,0,57,10,0,1,1,1,0
2020-01-01,0,26,40,0,2,0,2,0
2020-01-01,0,53,5,0,1,1,0,0
2020-01-01,0,54,6,0,2,1,0,0
2020-01-01,0,58,80,0,1,0,0,0
2020-01-01,0,59,12,0,1,0,1,0
2020-01-01,0,60,0,0,0,0,0,0
2020-01-01,0,61,12,0,7,0,5,0
2020-01-01,0,20,50,0,13,2,6,0
2020-01-01,0,35,11,0,1,1,14,14
2020-01-01,0,65,6,0,2,0,0,0
2020-01-01,0,66,16,0,4,0,2,0
2020-01-01,0,68,68,0,1,0,10,0
2020-01-01,0,69,132,0,3,0,0,0
2020-02-01,1,0,380,0,149,88,6,0
2020-02-01,1,1,206,206,154,87,4,0
2020-02-01,1,2,30,0,9,0,2,0
2020-02-01,1,3,8,0,7,6,0,0
2020-02-01,1,4,241,0,187,187,54,54
2020-02-01,1,5,96,96,96,94,40,40
2020-02-01,1,6,200,0,20,20,0,0
2020-02-01,1,7,28,0,4,1,0,0
2020-02-01,1,8,2,0,2,0,0,0
2020-02-01,1,9,3,0,0,0,0,0
2020-02-01,1,37,19,0,5,2,0,0
2020-02-01,1,11,210,0,70,58,16,0
2020-02-01,0,12,105,0,57,0,0,0
2020-02-01,0,64,180,0,2,0,2,2
2020-02-01,0,28,110,0,29,27,0,0
2020-02-01,0,29,12,0,3,0,1,0
2020-02-01,0,13,45,0,16,0,7,0
2020-02-01,0,14,200,0,8,0,6,0
2020-02-01,0,15,150,0,7,0,0,0
2020-02-01,0,38,31,0,29,18,4,2
2020-02-01,0,34,80,0,12,1,3,1
2020-02-01,0,36,16,0,9,0,0,0
2020-02-01,0,21,60,0,11,0,0,0
2020-02-01,0,40,50,0,10,0,0,0
2020-02-01,0,41,80,0,8,0,0,0
2020-02-01,0,31,0,0,0,0,0,0
2020-02-01,0,32,70,0,0,0,0,0
2020-02-01,0,27,5,0,0,0,15,0
2020-02-01,0,42,30,0,7,0,1,0
2020-02-01,0,23,180,0,6,0,2,0
2020-02-01,0,43,30,0,4,0,6,0
2020-02-01,0,44,30,0,4,0,0,0
2020-02-01,0,67,40,0,3,0,1,0
2020-02-01,0,46,100,50,3,0,10,0
2020-02-01,0,50,20,0,2,0,0,0
2020-02-01,0,51,6,0,3,0,0,0
2020-02-01,0,48,15,0,1,0,2,0
2020-02-01,0,49,20,0,2,0,0,0
2020-02-01,0,33,80,0,3,0,1,0
2020-02-01,0,57,10,0,1,0,0,0
2020-02-01,0,26,50,0,2,0,20,0
2020-02-01,0,53,5,0,1,1,0,0
2020-02-01,0,54,30,0,2,1,2,1
2020-02-01,0,58,80,0,1,0,0,0
2020-02-01,0,59,12,0,2,0,2,0
2020-02-01,0,60,0,0,0,0,0,0
2020-02-01,0,61,12,0,7,0,5,0
2020-02-01,0,20,50,0,13,2,6,0
2020-02-01,0,35,11,0,1,1,14,14
2020-02-01,0,56,0,0,0,0,1,0
2020-02-01,0,65,6,0,2,0,1,1
2020-02-01,0,66,40,0,4,0,1,0
2020-02-01,0,68,75,0,2,0,2,0
2020-02-01,0,69,100,0,4,0,0,0
2020-03-01,1,0,380,0,154,88,3,0
2020-03-01,1,1,206,206,152,85,3,0
2020-03-01,1,2,35,0,9,0,4,0
2020-03-01,1,3,8,0,7,6,1,0
2020-03-01,1,4,238,0,186,186,54,54
2020-03-01,1,5,96,96,96,92,40,40
2020-03-01,1,6,150,0,20,20,0,0
2020-03-01,1,7,28,0,4,1,0,0
2020-03-01,1,8,2,0,2,0,0,0
2020-03-01,1,37,15,0,4,2,0,0
2020-03-01,1,11,230,0,74,62,6,12
2020-03-01,0,12,100,0,56,0,0,0
2020-03-01,0,64,180,0,2,0,0,0
2020-03-01,0,28,120,0,27,25,0,0
2020-03-01,0,29,12,0,3,0,1,0
2020-03-01,0,13,50,0,16,0,0,0
2020-03-01,0,14,190,0,8,0,6,0
2020-03-01,0,15,150,0,7,0,0,0
2020-03-01,0,38,34,0,29,18,0,0
2020-03-01,0,34,80,0,12,1,0,0
2020-03-01,0,36,16,0,8,0,0,0
2020-03-01,0,21,60,0,11,0,0,0
2020-03-01,0,40,50,0,10,0,0,0
2020-03-01,0,17,0,0,0,0,0,0
2020-03-01,0,16,0,0,0,0,0,0
2020-03-01,0,39,0,0,0,0,0,0
2020-03-01,0,41,80,0,8,0,0,0
2020-03-01,0,31,0,0,0,0,0,0
2020-03-01,0,32,70,0,0,0,0,0
2020-03-01,0,27,16,0,0,0,5,0
2020-03-01,0,42,30,0,7,0,0,0
2020-03-01,0,23,180,0,6,0,0,0
2020-03-01,0,43,30,0,0,0,2,0
2020-03-01,0,44,30,0,4,0,0,0
2020-03-01,0,67,40,0,3,0,0,0
2020-03-01,0,45,1,1,1,0,0,0
2020-03-01,0,46,100,50,3,0,10,0
2020-03-01,0,50,20,0,2,0,0,0
2020-03-01,0,51,6,0,3,0,0,0
2020-03-01,0,48,15,0,1,0,1,0
2020-03-01,0,49,10,0,2,0,0,0
2020-03-01,0,33,80,0,3,0,0,0
2020-03-01,0,57,10,0,0,1,0,0
2020-03-01,0,26,60,0,2,0,20,0
2020-03-01,0,53,4,0,0,0,0,0
2020-03-01,0,58,80,0,1,0,0,0
2020-03-01,0,59,12,0,2,0,1,0
2020-03-01,0,60,0,0,0,0,0,0
2020-03-01,0,61,8,0,3,0,5,0
2020-03-01,0,20,50,0,13,2,6,0
2020-03-01,0,35,11,0,1,1,10,10
2020-03-01,0,65,6,0,2,0,1,1
2020-03-01,0,66,40,0,5,0,0,0
2020-03-01,0,68,80,0,2,0,2,0
2020-03-01,0,69,90,0,4,0,0,0
2020-04-01,1,0,380,0,154,91,3,0
2020-04-01,1,1,211,211,157,84,1,1
2020-04-01,1,2,35,0,9,0,1,0
2020-04-01,1,3,9,0,8,6,3,0
2020-04-01,1,4,258,0,185,185,54,54
2020-04-01,1,5,93,93,93,89,40,40
2020-04-01,1,6,150,0,20,20,0,0
2020-04-01,1,7,28,0,4,1,0,0
2020-04-01,1,8,2,0,2,0,0,0
2020-04-01,1,37,15,0,4,2,0,0
2020-04-01,1,11,230,0,74,62,3,12
2020-04-01,0,12,100,16,55,0,0,0
2020-04-01,0,64,180,0,2,0,0,0
2020-04-01,0,28,118,0,27,25,10,0
2020-04-01,0,13,50,0,15,0,0,0
2020-04-01,0,14,190,0,8,0,1,0
2020-04-01,0,15,150,0,6,0,0,0
2020-04-01,0,38,34,0,29,18,0,0
2020-04-01,0,34,80,0,16,2,0,0
2020-04-01,0,36,16,0,9,0,0,0
2020-04-01,0,21,50,0,5,0,0,0
2020-04-01,0,40,50,0,10,0,0,0
2020-04-01,0,16,0,0,0,0,0,0
2020-04-01,0,39,0,0,0,0,0,0
2020-04-01,0,41,70,0,5,0,1,0
2020-04-01,0,31,0,0,0,0,0,0
2020-04-01,0,32,60,0,0,0,0,0
2020-04-01,0,27,16,0,0,0,3,0
2020-04-01,0,42,30,0,6,0,0,0
2020-04-01,0,23,110,0,6,0,0,0
2020-04-01,0,43,30,0,4,0,0,0
2020-04-01,0,44,80,0,4,0,0,0
2020-04-01,0,67,40,0,3,0,0,0
2020-04-01,0,46,100,50,2,0,10,0
2020-04-01,0,50,20,0,2,0,0,0
2020-04-01,0,51,6,0,3,0,0,0
2020-04-01,0,48,15,0,1,0,2,0
2020-04-01,0,49,7,0,2,0,0,0
2020-04-01,0,33,70,0,2,0,0,0
2020-04-01,0,57,10,0,0,1,0,0
2020-04-01,0,26,60,0,2,0,5,0
2020-04-01,0,58,80,0,1,0,0,0
2020-04-01,0,60,0,0,0,0,0,0
2020-04-01,0,61,5,0,3,0,5,0
2020-04-01,0,20,50,0,9,2,6,0
2020-04-01,0,35,11,0,1,1,0,0
2020-04-01,0,65,6,0,2,0,1,0
2020-04-01,0,66,40,0,5,0,0,0
2020-04-01,0,68,80,0,2,0,2,0
2020-04-01,0,69,80,0,3,0,0,0
2020-05-01,1,0,380,0,159,91,3,0
2020-05-01,1,2,35,0,9,0,2,0
2020-05-01,1,3,11,0,10,6,1,0
2020-05-01,1,4,272,0,185,185,54,54
2020-05-01,1,5,93,93,93,89,40,40
2020-05-01,1,6,150,0,20,20,0,0
2020-05-01,1,8,28,0,4,1,0,0
2020-05-01,1,7,2,0,2,0,0,0
2020-05-01,1,37,15,0,4,2,0,0
2020-05-01,1,11,230,0,74,63,12,12
2020-05-01,0,12,100,16,53,0,0,0
2020-05-01,0,64,180,0,2,0,0,0
2020-05-01,0,28,110,0,27,25,0,0
2020-05-01,0,29,10,0,2,0,1,0
2020-05-01,0,13,50,0,15,0,0,0
2020-05-01,0,14,220,0,11,0,3,0
2020-05-01,0,15,150,0,6,0,0,0
2020-05-01,0,34,80,0,16,2,0,0
2020-05-01,0,36,16,0,9,0,0,0
2020-05-01,0,21,50,0,5,0,0,0
2020-05-01,0,40,50,0,10,0,0,0
2020-05-01,0,17,0,0,0,0,0,0
2020-05-01,0,16,0,0,0,0,0,0
2020-05-01,0,39,0,0,0,0,0,0
2020-05-01,0,41,70,0,5,0,1,0
2020-05-01,0,31,0,0,0,0,0,0
2020-05-01,0,27,16,0,0,0,0,0
2020-05-01,0,42,30,0,6,0,0,0
2020-05-01,0,23,150,0,6,0,0,0
2020-05-01,0,43,30,0,5,0,1,0
2020-05-01,0,44,50,0,4,0,0,0
2020-05-01,0,67,40,0,3,0,0,0
2020-05-01,0,46,100,50,3,0,10,0
2020-05-01,0,50,20,0,2,0,0,0
2020-05-01,0,51,6,0,2,0,0,0
2020-05-01,0,48,15,0,1,0,1,0
2020-05-01,0,49,6,0,2,0,0,0
2020-05-01,0,33,60,0,1,0,0,0
2020-05-01,0,57,10,0,0,1,0,0
2020-05-01,0,26,50,0,2,0,0,0
2020-05-01,0,58,80,0,1,0,0,0
2020-05-01,0,59,30,0,2,0,2,0
2020-05-01,0,60,0,0,0,0,0,0
2020-05-01,0,61,5,0,3,0,3,0
2020-05-01,0,20,50,0,8,2,1,0
2020-05-01,0,35,11,0,1,1,0,0
2020-05-01,0,65,6,0,4,0,0,0
2020-05-01,0,66,40,0,3,0,0,0
2020-05-01,0,68,85,0,2,0,10,0
2020-05-01,0,69,65,0,3,0,0,0
2020-06-01,1,0,380,0,156,89,1,1
2020-06-01,1,1,216,216,153,85,2,0
2020-06-01,1,2,35,0,10,0,3,0
2020-06-01,1,3,12,0,12,6,0,0
2020-06-01,1,4,286,0,185,185,54,54
2020-06-01,1,5,94,94,94,89,40,40
2020-06-01,1,6,150,0,20,20,0,0
2020-06-01,1,8,28,0,4,1,0,0
2020-06-01,1,7,2,0,2,0,0,0
2020-06-01,1,37,4,0,4,2,0,0
2020-06-01,1,11,230,0,14,63,3,3
2020-06-01,0,12,100,16,30,0,0,0
2020-06-01,0,64,180,0,2,0,0,0
2020-06-01,0,28,113,0,26,25,0,0
2020-06-01,0,29,10,2,0,0,0,0
2020-06-01,0,13,50,0,15,0,0,0
2020-06-01,0,14,200,0,9,0,3,0
2020-06-01,0,15,150,0,6,0,0,0
2020-06-01,0,38,37,0,27,18,0,0
2020-06-01,0,34,70,0,11,1,0,0
2020-06-01,0,36,6,0,2,0,0,0
2020-06-01,0,21,50,0,5,0,0,0
2020-06-01,0,40,50,0,9,0,0,0
2020-06-01,0,17,0,0,0,0,0,0
2020-06-01,0,16,0,0,0,0,0,0
2020-06-01,0,41,70,0,0,0,0,0
2020-06-01,0,27,16,0,0,0,0,0
2020-06-01,0,42,30,0,6,0,0,0
2020-06-01,0,23,20,0,0,0,0,0
2020-06-01,0,43,30,0,5,0,1,0
2020-06-01,0,44,40,0,3,0,0,0
2020-06-01,0,67,40,0,3,0,0,0
2020-06-01,0,46,100,50,3,0,10,0
2020-06-01,0,50,20,0,2,0,0,0
2020-06-01,0,51,6,0,2,0,0,0
2020-06-01,0,48,15,0,1,0,1,0
2020-06-01,0,49,5,0,2,0,0,0
2020-06-01,0,33,30,0,1,0,0,0
2020-06-01,0,57,10,0,0,1,1,1
2020-06-01,0,26,40,0,1,0,0,0
2020-06-01,0,58,80,0,1,0,0,0
2020-06-01,0,59,30,0,2,0,1,0
2020-06-01,0,61,6,0,4,0,3,0
2020-06-01,0,20,50,0,8,2,1,0
2020-06-01,0,35,11,0,1,1,0,0
2020-06-01,0,65,6,0,4,0,0,0
2020-06-01,0,66,40,0,3,0,0,0
2020-06-01,0,68,97,0,4,0,0,0
2020-06-01,0,69,55,0,2,0,0,0
2020-07-01,1,0,380,0,156,89,2,1
2020-07-01,1,1,205,205,152,85,5,0
2020-07-01,1,2,35,0,9,0,2,0
2020-07-01,1,3,12,0,12,6,0,0
2020-07-01,1,4,310,0,200,191,7,7
2020-07-01,1,5,95,95,95,90,20,20
2020-07-01,1,6,150,0,20,20,0,0
2020-07-01,1,8,28,0,4,1,0,0
2020-07-01,1,7,2,0,2,0,0,0
2020-07-01,1,37,2,0,2,2,0,0
2020-07-01,1,11,230,0,14,63,0,3
2020-07-01,0,12,100,16,30,0,0,0
2020-07-01,0,64,180,0,2,0,0,0
2020-07-01,0,28,110,0,26,25,0,0
2020-07-01,0,29,10,2,0,0,0,0
2020-07-01,0,13,45,0,15,0,0,0
2020-07-01,0,14,220,0,8,0,4,0
2020-07-01,0,15,150,0,7,0,0,0
2020-07-01,0,38,37,0,27,18,0,0
2020-07-01,0,34,70,0,11,1,0,0
2020-07-01,0,36,6,0,2,0,0,0
2020-07-01,0,21,50,0,5,0,0,0
2020-07-01,0,40,50,0,9,0,0,0
2020-07-01,0,41,70,0,5,0,0,0
2020-07-01,0,31,0,0,0,0,0,0
2020-07-01,0,42,30,0,5,0,0,0
2020-07-01,0,23,20,0,0,0,0,0
2020-07-01,0,43,30,0,6,0,0,0
2020-07-01,0,44,40,0,3,0,0,0
2020-07-01,0,67,40,0,3,0,0,0
2020-07-01,0,46,100,50,3,0,10,0
2020-07-01,0,50,20,0,2,0,1,0
2020-07-01,0,51,6,0,2,0,0,0
2020-07-01,0,48,15,0,1,0,0,0
2020-07-01,0,49,3,0,1,0,0,0
2020-07-01,0,33,30,0,1,0,0,0
2020-07-01,0,57,10,0,0,1,3,1
2020-07-01,0,26,45,0,1,0,0,0
2020-07-01,0,58,80,0,1,0,0,0
2020-07-01,0,59,30,0,2,0,2,2
2020-07-01,0,61,6,0,4,0,3,0
2020-07-01,0,20,50,0,8,2,1,0
2020-07-01,0,35,11,0,1,1,0,0
2020-07-01,0,65,6,0,4,0,0,0
2020-07-01,0,66,40,0,3,0,0,0
2020-07-01,0,68,100,0,4,0,0,0
2020-07-01,0,69,50,0,2,0,0,0
2020-08-01,1,0,380,0,156,89,2,1
2020-08-01,1,1,206,206,152,86,1,0
2020-08-01,1,2,35,0,10,0,1,0
2020-08-01,1,3,12,0,12,6,0,0
2020-08-01,1,4,292,0,203,195,34,34
2020-08-01,1,5,103,103,103,97,20,20
2020-08-01,1,6,150,0,20,20,0,0
2020-08-01,1,8,28,0,4,1,0,0
2020-08-01,1,7,2,0,2,0,0,0
2020-08-01,1,37,2,0,2,2,0,0
2020-08-01,1,11,230,0,14,63,3,3
2020-08-01,0,12,100,16,29,0,0,0
2020-08-01,0,64,180,0,2,0,0,0
2020-08-01,0,28,110,0,26,25,0,0
2020-08-01,0,29,10,2,0,0,0,0
2020-08-01,0,13,45,0,14,0,1,0
2020-08-01,0,14,220,0,7,0,20,0
2020-08-01,0,15,150,0,6,0,1,0
2020-08-01,0,38,37,0,10,18,0,0
2020-08-01,0,34,70,0,11,1,0,0
2020-08-01,0,36,6,0,2,0,0,0
2020-08-01,0,21,5,0,5,0,0,0
2020-08-01,0,40,50,0,9,0,2,0
2020-08-01,0,17,0,0,0,0,0,0
2020-08-01,0,16,0,0,0,0,0,0
2020-08-01,0,41,70,0,5,0,0,0
2020-08-01,0,42,30,0,2,0,0,0
2020-08-01,0,23,10,0,0,0,0,0
2020-08-01,0,43,30,0,5,0,2,0
2020-08-01,0,44,40,0,3,0,0,0
2020-08-01,0,67,40,0,3,0,0,0
2020-08-01,0,46,100,50,3,0,10,0
2020-08-01,0,50,20,0,3,0,0,0
2020-08-01,0,51,6,0,2,0,0,0
2020-08-01,0,48,15,0,1,0,1,0
2020-08-01,0,49,0,0,0,0,0,0
2020-08-01,0,33,30,0,1,0,5,0
2020-08-01,0,57,10,0,0,1,2,0
2020-08-01,0,26,40,0,1,0,0,0
2020-08-01,0,58,80,0,1,0,0,0
2020-08-01,0,59,30,0,2,0,3,0
2020-08-01,0,61,6,0,4,0,2,0
2020-08-01,0,20,50,0,8,2,1,0
2020-08-01,0,35,11,0,1,1,0,0
2020-08-01,0,65,6,0,4,0,0,0
2020-08-01,0,66,40,0,3,0,0,0
2020-08-01,0,68,105,0,4,0,2,0
2020-08-01,0,69,50,0,2,0,0,0
2020-09-01,1,0,380,0,152,89,11,1
2020-09-01,1,1,207,207,153,79,4,0
2020-09-01,1,2,37,0,11,0,2,0
2020-09-01,1,3,12,0,12,6,0,0
2020-09-01,1,4,319,0,206,198,54,54
2020-09-01,1,5,114,114,114,97,20,20
2020-09-01,1,6,150,0,20,20,0,0
2020-09-01,1,8,28,0,4,1,0,0
2020-09-01,1,7,2,0,2,0,0,0
2020-09-01,1,37,2,0,2,2,0,0
2020-09-01,1,11,260,0,11,62,6,0
2020-09-01,0,12,100,16,29,0,0,0
2020-09-01,0,64,170,0,2,0,0,0
2020-09-01,0,28,110,0,25,25,0,0
2020-09-01,0,29,10,2,0,0,0,0
2020-09-01,0,13,50,0,16,0,2,0
2020-09-01,0,14,230,0,5,0,20,0
2020-09-01,0,15,150,0,6,0,2,0
2020-09-01,0,38,38,0,29,18,1,0
2020-09-01,0,34,70,0,10,1,0,0
2020-09-01,0,36,0,0,0,0,0,0
2020-09-01,0,21,5,0,5,0,0,0
2020-09-01,0,40,50,0,9,0,2,0
2020-09-01,0,17,0,0,0,0,0,0
2020-09-01,0,16,8,0,0,0,15,0
2020-09-01,0,19,0,0,0,0,15,0
2020-09-01,0,41,70,0,5,0,1,0
2020-09-01,0,42,30,0,2,0,0,0
2020-09-01,0,23,10,0,0,0,0,0
2020-09-01,0,43,30,0,7,0,0,0
2020-09-01,0,44,40,0,2,0,0,0
2020-09-01,0,67,40,0,5,0,0,0
2020-09-01,0,46,100,50,3,0,10,0
2020-09-01,0,50,20,0,3,0,0,0
2020-09-01,0,51,5,0,2,0,0,0
2020-09-01,0,48,15,0,1,0,1,0
2020-09-01,0,33,30,0,1,0,5,0
2020-09-01,0,57,10,0,0,1,2,0
2020-09-01,0,26,60,0,1,0,0,0
2020-09-01,0,61,6,0,4,0,2,0
2020-09-01,0,20,50,0,8,2,1,0
2020-09-01,0,65,6,0,4,0,0,0
2020-09-01,0,66,40,0,3,0,0,0
2020-09-01,0,68,108,0,4,0,0,0
2020-09-01,0,69,75,0,2,0,0,0
2020-10-01,1,0,380,0,141,87,10,0
2020-10-01,1,1,207,207,152,79,6,0
2020-10-01,1,2,38,0,11,0,3,0
2020-10-01,1,3,8,0,8,6,0,0
2020-10-01,1,4,330,0,212,206,54,54
2020-10-01,1,5,119,119,119,98,20,20
2020-10-01,1,6,150,0,20,20,0,0
2020-10-01,1,8,28,0,4,1,0,0
2020-10-01,1,7,2,0,2,0,0,0
2020-10-01,1,37,1,0,1,1,0,0
2020-10-01,1,11,270,0,11,62,5,0
2020-10-01,0,12,100,16,29,0,0,0
2020-10-01,0,64,170,0,2,0,0,0
2020-10-01,0,28,110,0,26,25,0,0
2020-10-01,0,29,10,2,0,0,1,0
2020-10-01,0,13,55,0,16,0,7,0
2020-10-01,0,14,230,0,5,0,20,0
2020-10-01,0,15,150,0,6,0,2,0
2020-10-01,0,38,38,0,29,18,0,0
2020-10-01,0,34,70,0,10,1,10,0
2020-10-01,0,36,2,0,2,0,6,0
2020-10-01,0,21,5,0,5,0,0,0
2020-10-01,0,40,50,0,9,0,0,0
2020-10-01,0,17,6,0,0,0,8,0
2020-10-01,0,16,17,0,1,0,0,0
2020-10-01,0,19,25,0,2,0,0,0
2020-10-01,0,41,70,0,5,0,0,0
2020-10-01,0,42,30,0,2,0,0,0
2020-10-01,0,43,30,0,7,0,0,0
2020-10-01,0,44,50,0,2,0,0,0
2020-10-01,0,67,40,0,6,0,0,0
2020-10-01,0,46,100,50,3,0,10,0
2020-10-01,0,50,20,0,3,0,0,0
2020-10-01,0,51,5,0,2,0,0,0
2020-10-01,0,48,15,0,1,0,1,0
2020-10-01,0,33,30,0,1,0,0,0
2020-10-01,0,57,10,0,1,0,3,0
2020-10-01,0,26,40,0,1,27,0,0
2020-10-01,0,61,7,0,5,0,2,0
2020-10-01,0,20,50,0,8,2,1,0
2020-10-01,0,65,6,0,3,0,0,0
2020-10-01,0,66,40,0,2,0,1,0
2020-10-01,0,68,108,0,4,0,0,0
2020-10-01,0,69,90,0,3,0,0,0
2020-11-01,1,0,380,0,142,88,5,0
2020-11-01,1,1,226,226,163,81,1,6
2020-11-01,1,2,38,0,11,0,2,0
2020-11-01,1,3,3,0,3,3,0,0
2020-11-01,1,4,343,0,216,210,54,54
2020-11-01,1,5,128,128,128,112,1,1
2020-11-01,1,6,100,0,17,17,0,0
2020-11-01,1,8,28,0,4,1,0,0
2020-11-01,1,7,2,0,2,0,0,0
2020-11-01,1,37,1,0,1,1,0,0
2020-11-01,1,11,280,0,76,0,25,0
2020-11-01,0,12,100,16,29,0,0,0
2020-11-01,0,64,170,0,2,0,0,0
2020-11-01,0,28,110,0,26,25,0,0
2020-11-01,0,29,10,2,0,0,1,0
2020-11-01,0,13,60,0,16,0,6,0
2020-11-01,0,14,250,0,4,0,39,0
2020-11-01,0,15,150,0,6,0,3,0
2020-11-01,0,38,38,0,29,18,0,0
2020-11-01,0,34,70,0,11,1,3,0
2020-11-01,0,36,2,0,2,0,6,0
2020-11-01,0,21,5,0,5,0,1,0
2020-11-01,0,40,50,0,7,0,0,0
2020-11-01,0,17,20,0,0,0,0,0
2020-11-01,0,16,20,0,1,0,0,0
2020-11-01,0,19,30,0,2,0,0,0
2020-11-01,0,41,70,0,5,0,0,0
2020-11-01,0,42,30,0,2,0,0,0
2020-11-01,0,43,30,0,7,0,1,0
2020-11-01,0,44,40,0,2,0,0,0
2020-11-01,0,67,40,0,6,0,1,0
2020-11-01,0,46,100,50,3,0,10,0
2020-11-01,0,50,20,0,3,0,0,0
2020-11-01,0,51,5,0,2,0,0,0
2020-11-01,0,48,15,0,1,0,0,0
2020-11-01,0,33,50,0,1,0,2,0
2020-11-01,0,57,10,0,1,0,3,0
2020-11-01,0,26,45,0,1,0,0,0
2020-11-01,0,61,4,0,2,0,2,0
2020-11-01,0,20,50,0,8,2,1,0
2020-11-01,0,65,6,0,3,0,0,0
2020-11-01,0,66,40,0,2,0,1,0
2020-11-01,0,68,90,0,5,0,0,0
2020-11-01,0,69,95,0,4,0,0,0
2020-12-01,1,0,380,0,140,88,5,0
2020-12-01,1,1,217,217,163,87,3,0
2020-12-01,1,2,38,0,11,0,1,0
2020-12-01,1,3,4,0,3,3,0,0
2020-12-01,1,4,378,0,237,232,34,34
2020-12-01,1,5,128,128,128,112,1,1
2020-12-01,1,6,100,0,17,17,0,0
2020-12-01,1,8,28,0,4,1,0,0
2020-12-01,1,7,2,0,2,0,0,0
2020-12-01,1,37,1,0,1,1,0,0
